,Date,Active Power (kw),Wind Speed (miles/hr),Tempreature,Dp,Humidity,Pressure
1223,25-01-2018 14:50,0,21.29099787,41,23,49,29.99
1224,25-01-2018 15:20,0,20.880043,41,21,45,29.99
1225,25-01-2018 15:50,0,20.17015563,39,21,49,29.99
1226,25-01-2018 16:20,0,19.36316699,39,21,49,29.99
1227,25-01-2018 16:50,0,18.53503154,39,21,49,29.99
1228,25-01-2018 17:20,0,20.16074274,37,23,56,29.99
1229,25-01-2018 17:50,0,19.62248033,37,25,60,29.96
1230,25-01-2018 18:20,0,18.31094344,37,25,60,29.96
1231,25-01-2018 18:50,0,16.37052211,37,25,60,29.96
1232,25-01-2018 19:20,0,18.07894538,37,27,65,29.96
1233,25-01-2018 19:50,0,20.04390799,37,27,65,29.99
1234,25-01-2018 20:20,0,18.91780251,34,30,87,29.99
1235,25-01-2018 20:50,0,19.88478601,36,32,87,29.99
1236,25-01-2018 21:20,0,21.00455377,34,32,93,29.99
1237,25-01-2018 21:50,0,18.07879961,34,32,93,29.99
1238,25-01-2018 22:20,0,17.62394189,34,32,93,29.99
1239,25-01-2018 22:50,0,18.3383974,34,32,93,29.99
1240,25-01-2018 23:20,0,19.90593637,34,30,87,29.99
1241,25-01-2018 23:50,0,19.35079093,34,27,75,29.96
1242,26-01-2018 00:20,0,18.82091102,34,25,70,29.96
1243,26-01-2018 00:50,0,19.61784465,34,23,65,29.96
1244,26-01-2018 01:20,0,18.21539595,34,23,65,29.96
1245,26-01-2018 01:50,0,20.66056571,34,23,65,29.96
1246,26-01-2018 02:20,0,19.03571067,34,23,65,29.96
1247,26-01-2018 02:50,725.9399821,17.62862415,48,43,87,30.05
1248,26-01-2018 03:20,3.839716593,17.84329616,48,43,87,30.05
1249,26-01-2018 03:50,1689.554321,19.61598156,34,23,65,29.96
1250,26-01-2018 04:20,2082.265584,22.7879068,34,23,65,29.96
1251,26-01-2018 04:50,381.4709117,22.22955427,34,23,65,29.96
1252,26-01-2018 05:20,838.9996745,21.38496672,34,23,65,29.96
1253,26-01-2018 05:50,64.99186707,21.01746244,34,23,65,29.96
1254,26-01-2018 05:50,64.99186707,21.01746244,34,23,65,29.96
1255,26-01-2018 06:20,1564.5,22.78423963,34,23,65,29.96
1256,26-01-2018 06:20,1564.5,22.78423963,34,23,65,29.96
1257,26-01-2018 06:50,1309.812638,16.92796292,36,23,60,29.96
1258,26-01-2018 07:20,1309.812638,16.92796292,36,25,65,29.96
1259,26-01-2018 07:50,1309.812638,16.92796292,36,25,65,29.96
1260,26-01-2018 08:20,1309.812638,16.92796292,36,25,65,29.96
1261,26-01-2018 08:50,1309.812638,16.92796292,37,25,60,29.96
1262,26-01-2018 09:20,1309.812638,16.92796292,37,27,65,29.96
1263,26-01-2018 09:50,1309.812638,16.92796292,36,27,70,29.99
1264,26-01-2018 10:20,1309.812638,16.92796292,37,28,70,29.99
1265,26-01-2018 10:50,1309.812638,16.92796292,36,32,87,29.99
1266,26-01-2018 11:20,1309.812638,16.92796292,37,30,75,29.99
1267,26-01-2018 11:50,1309.812638,16.92796292,39,30,70,29.99
1268,26-01-2018 12:20,1309.812638,16.92796292,39,27,61,29.96
1269,26-01-2018 12:50,1309.812638,16.92796292,39,25,56,29.96
1270,26-01-2018 13:20,1309.812638,16.92796292,41,25,53,29.96
1271,26-01-2018 13:50,1309.812638,16.92796292,41,25,53,29.96
1272,26-01-2018 14:20,1309.812638,16.92796292,41,25,53,29.96
1273,26-01-2018 14:50,1309.812638,16.92796292,41,25,53,29.96
1274,26-01-2018 15:20,1309.812638,16.92796292,39,27,61,29.96
1275,26-01-2018 15:50,1309.812638,16.92796292,39,25,56,29.96
1276,26-01-2018 16:20,1309.812638,16.92796292,39,23,52,29.96
1277,26-01-2018 16:50,1309.812638,16.92796292,39,23,52,29.96
1278,26-01-2018 17:20,1309.812638,16.92796292,39,23,52,29.99
1279,26-01-2018 17:50,1309.812638,16.92796292,39,27,61,29.99
1280,26-01-2018 18:20,1309.812638,16.92796292,37,27,65,29.99
1281,26-01-2018 18:50,1309.812638,16.92796292,36,32,87,30.02
1282,26-01-2018 19:20,1309.812638,16.92796292,36,32,87,30.02
1283,26-01-2018 19:50,1309.812638,16.92796292,36,32,87,30.02
1284,26-01-2018 20:20,1309.812638,16.92796292,36,30,81,30.02
1285,26-01-2018 20:50,1309.812638,16.92796292,36,32,87,30.02
1286,26-01-2018 21:20,1309.812638,16.92796292,36,32,87,30.02
1287,26-01-2018 21:50,1309.812638,16.92796292,36,30,81,30.02
1288,26-01-2018 22:20,1309.812638,16.92796292,36,30,81,30.02
1289,26-01-2018 22:50,1309.812638,16.92796292,36,30,81,30.02
1290,26-01-2018 23:20,1309.812638,16.92796292,36,30,81,30.05
1291,26-01-2018 23:50,1309.812638,16.92796292,36,30,81,30.05
1292,27-01-2018 00:20,1309.812638,16.92796292,36,30,81,30.05
1293,27-01-2018 00:50,1309.812638,16.92796292,36,30,81,30.05
1294,27-01-2018 01:20,1309.812638,16.92796292,36,30,81,30.05
1295,27-01-2018 01:50,1309.812638,16.92796292,36,30,81,30.05
1296,27-01-2018 02:20,1309.812638,16.92796292,36,30,81,30.05
1297,27-01-2018 02:50,1309.812638,16.92796292,48,43,87,30.05
1298,27-01-2018 03:20,1309.812638,16.92796292,48,43,87,30.05
1299,27-01-2018 03:50,1309.812638,16.92796292,36,30,81,30.05
1300,27-01-2018 04:20,1309.812638,16.92796292,36,30,81,30.05
1301,27-01-2018 04:50,1309.812638,16.92796292,36,30,81,30.05
1302,27-01-2018 05:20,1309.812638,16.92796292,36,30,81,30.05
1303,27-01-2018 05:50,1309.812638,16.92796292,36,30,81,30.05
1304,27-01-2018 05:50,1309.812638,16.92796292,36,30,81,30.05
1305,27-01-2018 06:20,1309.812638,16.92796292,36,30,81,30.05
1306,27-01-2018 06:20,1309.812638,16.92796292,36,30,81,30.07
1307,27-01-2018 06:50,1309.812638,16.92796292,37,30,75,30.07
1308,27-01-2018 07:20,1309.812638,16.92796292,37,30,75,30.07
1309,27-01-2018 07:50,1309.812638,16.92796292,37,30,75,30.07
1310,27-01-2018 08:20,1309.812638,16.92796292,37,30,75,30.1
1311,27-01-2018 08:50,1309.812638,16.92796292,37,32,81,30.1
1312,27-01-2018 09:20,1309.812638,16.92796292,37,32,81,30.1
1313,27-01-2018 09:50,1309.812638,16.92796292,37,32,81,30.1
1314,27-01-2018 10:20,1309.812638,16.92796292,37,32,81,30.13
1315,27-01-2018 10:50,1309.812638,16.92796292,39,32,75,30.13
1316,27-01-2018 11:20,1309.812638,16.92796292,39,32,75,30.13
1317,27-01-2018 11:50,1309.812638,16.92796292,39,32,75,30.13
1318,27-01-2018 12:20,1309.812638,16.92796292,39,32,75,30.13
1319,27-01-2018 12:50,1309.812638,16.92796292,39,32,75,30.1
1320,27-01-2018 13:20,1309.812638,16.92796292,39,32,75,30.1
1321,27-01-2018 13:50,1309.812638,16.92796292,39,32,75,30.1
1322,27-01-2018 14:20,1309.812638,16.92796292,41,32,70,30.1
1323,27-01-2018 14:50,1309.812638,16.92796292,41,32,70,30.1
1324,27-01-2018 15:20,1309.812638,16.92796292,41,32,70,30.1
1325,27-01-2018 15:50,1309.812638,16.92796292,41,32,70,30.1
1326,27-01-2018 16:20,1309.812638,16.92796292,41,32,70,30.13
1327,27-01-2018 16:50,1309.812638,16.92796292,39,32,75,30.13
1328,27-01-2018 17:20,1309.812638,16.92796292,39,32,75,30.13
1329,27-01-2018 17:50,1309.812638,16.92796292,39,32,75,30.13
1330,27-01-2018 18:20,1309.812638,16.92796292,39,32,75,30.13
1331,27-01-2018 18:50,1309.812638,16.92796292,39,32,75,30.13
1332,27-01-2018 19:20,1309.812638,16.92796292,39,32,75,30.16
1333,27-01-2018 19:50,1309.812638,16.92796292,41,32,70,30.16
1334,27-01-2018 20:20,1309.812638,16.92796292,39,32,75,30.16
1335,27-01-2018 20:50,1309.812638,16.92796292,39,30,70,30.16
1336,27-01-2018 21:20,1309.812638,16.92796292,39,30,70,30.16
1337,27-01-2018 21:50,1309.812638,16.92796292,37,30,75,30.16
1338,27-01-2018 22:20,1309.812638,16.92796292,37,30,75,30.16
1339,27-01-2018 22:50,1309.812638,16.92796292,37,30,75,30.16
1340,27-01-2018 23:20,1309.812638,16.92796292,37,30,75,30.16
1341,27-01-2018 23:50,1309.812638,16.92796292,36,30,81,30.16
1342,28-01-2018 00:20,1309.812638,16.92796292,34,30,87,30.16
1343,28-01-2018 00:50,1309.812638,16.92796292,36,30,81,30.16
1344,28-01-2018 01:20,1309.812638,16.92796292,34,30,87,30.16
1345,28-01-2018 01:50,1309.812638,16.92796292,34,30,87,30.16
1346,28-01-2018 02:20,1309.812638,16.92796292,36,28,75,30.16
1347,28-01-2018 02:50,1309.812638,16.92796292,48,43,87,30.05
1348,28-01-2018 03:20,1309.812638,16.92796292,48,43,87,30.05
1349,28-01-2018 03:50,1309.812638,16.92796292,34,30,87,30.16
1350,28-01-2018 04:20,1309.812638,16.92796292,34,28,81,30.16
1351,28-01-2018 04:50,1309.812638,16.92796292,34,28,81,30.16
1352,28-01-2018 05:20,1309.812638,16.92796292,34,28,81,30.13
1353,28-01-2018 05:50,1309.812638,16.92796292,32,28,87,30.13
1354,28-01-2018 05:50,1309.812638,16.92796292,34,28,81,30.13
1355,28-01-2018 06:20,1309.812638,16.92796292,32,28,87,30.13
1356,28-01-2018 06:20,1309.812638,16.92796292,32,28,87,30.13
1357,28-01-2018 06:50,1309.812638,16.92796292,34,28,81,30.16
1358,28-01-2018 07:20,1309.812638,16.92796292,34,28,81,30.16
1359,28-01-2018 07:50,1309.812638,16.92796292,32,28,87,30.16
1360,28-01-2018 08:20,1309.812638,16.92796292,36,30,81,30.16
1361,28-01-2018 08:50,1309.812638,16.92796292,36,30,81,30.16
1362,28-01-2018 09:20,1309.812638,16.92796292,37,30,75,30.16
1363,28-01-2018 09:50,1309.812638,16.92796292,39,30,70,30.16
1364,28-01-2018 10:20,1309.812638,16.92796292,41,30,65,30.16
1365,28-01-2018 10:50,1309.812638,16.92796292,43,32,66,30.16
1366,28-01-2018 11:20,1309.812638,16.92796292,45,32,61,30.16
1367,28-01-2018 11:50,1309.812638,16.92796292,45,32,61,30.16
1368,28-01-2018 12:20,1309.812638,16.92796292,45,32,61,30.16
1369,28-01-2018 12:50,1309.812638,16.92796292,46,32,57,30.13
1370,28-01-2018 13:20,1309.812638,16.92796292,46,32,57,30.13
1371,28-01-2018 13:50,1309.812638,16.92796292,46,32,57,30.13
1372,28-01-2018 14:20,1309.812638,16.92796292,46,34,62,30.13
1373,28-01-2018 14:50,1309.812638,16.92796292,46,34,62,30.1
1374,28-01-2018 15:20,1309.812638,16.92796292,46,34,62,30.1
1375,28-01-2018 15:50,1309.812638,16.92796292,45,36,71,30.1
1376,28-01-2018 16:20,1309.812638,16.92796292,45,36,71,30.1
1377,28-01-2018 16:50,1309.812638,16.92796292,43,36,76,30.1
1378,28-01-2018 17:20,1309.812638,16.92796292,43,34,70,30.1
1379,28-01-2018 17:50,1309.812638,16.92796292,43,36,76,30.1
1380,28-01-2018 18:20,1309.812638,16.92796292,41,37,87,30.1
1381,28-01-2018 18:50,1309.812638,16.92796292,41,36,81,30.1
1382,28-01-2018 19:20,1309.812638,16.92796292,41,37,87,30.1
1383,28-01-2018 19:50,1309.812638,16.92796292,39,36,87,30.1
1384,28-01-2018 20:20,1309.812638,16.92796292,39,36,87,30.1
1385,28-01-2018 20:50,1309.812638,16.92796292,37,36,93,30.1
1386,28-01-2018 21:20,1309.812638,16.92796292,37,36,93,30.1
1387,28-01-2018 21:50,1309.812638,16.92796292,39,36,87,30.1
1388,28-01-2018 22:20,1309.812638,16.92796292,37,36,93,30.1
1389,28-01-2018 22:50,1309.812638,16.92796292,37,34,87,30.07
1390,28-01-2018 23:20,1309.812638,16.92796292,37,34,87,30.1
1391,28-01-2018 23:50,1309.812638,16.92796292,37,36,93,30.1
1392,29-01-2018 00:20,1309.812638,16.92796292,36,34,93,30.07
1393,29-01-2018 00:50,1309.812638,16.92796292,34,32,93,30.07
1394,29-01-2018 01:20,1309.812638,16.92796292,34,32,93,30.07
1395,29-01-2018 01:50,1309.812638,16.92796292,32,30,93,30.07
1396,29-01-2018 02:20,1309.812638,16.92796292,34,32,93,30.07
1397,29-01-2018 02:50,1309.812638,16.92796292,48,43,87,30.05
1398,29-01-2018 03:20,1309.812638,16.92796292,48,43,87,30.05
1399,29-01-2018 03:50,1309.812638,16.92796292,36,34,93,30.07
1400,29-01-2018 04:20,1309.812638,16.92796292,36,34,93,30.07
1401,29-01-2018 04:50,1309.812638,16.92796292,32,30,93,30.07
1402,29-01-2018 05:20,1309.812638,16.92796292,32,30,93,30.07
1403,29-01-2018 05:50,1309.812638,16.92796292,34,32,93,30.07
1404,29-01-2018 05:50,1309.812638,16.92796292,34,32,93,30.05
1405,29-01-2018 06:20,1309.812638,16.92796292,32,30,93,30.07
1406,29-01-2018 06:20,1309.812638,16.92796292,36,34,93,30.05
1407,29-01-2018 06:50,1309.812638,16.92796292,36,36,100,30.05
1408,29-01-2018 07:20,1309.812638,16.92796292,36,34,93,30.05
1409,29-01-2018 07:50,1309.812638,16.92796292,37,36,93,30.05
1410,29-01-2018 08:20,1309.812638,16.92796292,37,36,93,30.05
1411,29-01-2018 08:50,1309.812638,16.92796292,39,36,87,30.07
1412,29-01-2018 09:20,1309.812638,16.92796292,41,37,87,30.05
1413,29-01-2018 09:50,1309.812638,16.92796292,43,39,87,30.05
1414,29-01-2018 10:20,1309.812638,16.92796292,43,39,87,30.07
1415,29-01-2018 10:50,1309.812638,16.92796292,45,37,76,30.07
1416,29-01-2018 11:20,1309.812638,16.92796292,45,37,76,30.07
1417,29-01-2018 11:50,1309.812638,16.92796292,45,37,76,30.07
1418,29-01-2018 12:20,1309.812638,16.92796292,46,39,76,30.05
1419,29-01-2018 12:50,1309.812638,16.92796292,46,39,76,30.05
1420,29-01-2018 13:20,1309.812638,16.92796292,46,39,76,30.05
1421,29-01-2018 13:50,1309.812638,16.92796292,46,39,76,30.02
1422,29-01-2018 14:20,1309.812638,16.92796292,48,37,66,30.02
1423,29-01-2018 14:50,1309.812638,16.92796292,48,36,62,30.02
1424,29-01-2018 15:20,1309.812638,16.92796292,48,36,62,30.02
1425,29-01-2018 15:50,1309.812638,16.92796292,48,34,57,30.02
1426,29-01-2018 16:20,1309.812638,16.92796292,48,37,66,29.99
1427,29-01-2018 16:50,1309.812638,16.92796292,46,39,76,29.99
1428,29-01-2018 17:20,1309.812638,16.92796292,45,39,81,29.99
1429,29-01-2018 17:50,1309.812638,16.92796292,45,37,76,29.99
1430,29-01-2018 18:20,1309.812638,16.92796292,43,37,81,29.99
1431,29-01-2018 18:50,1309.812638,16.92796292,41,37,87,29.99
1432,29-01-2018 19:20,1309.812638,16.92796292,43,39,87,29.99
1433,29-01-2018 19:50,1309.812638,16.92796292,43,39,87,29.99
1434,29-01-2018 20:20,1309.812638,16.92796292,43,39,87,29.99
1435,29-01-2018 20:50,1309.812638,16.92796292,41,37,87,29.99
1436,29-01-2018 21:20,1309.812638,16.92796292,41,39,93,29.99
1437,29-01-2018 21:50,1309.812638,16.92796292,41,37,87,29.99
1438,29-01-2018 22:20,1309.812638,16.92796292,41,37,87,29.99
1439,29-01-2018 22:50,1309.812638,16.92796292,41,37,87,29.99
1440,29-01-2018 23:20,1309.812638,16.92796292,39,37,93,29.99
1441,29-01-2018 23:50,1309.812638,16.92796292,39,37,93,29.96
1442,30-01-2018 00:20,1309.812638,16.92796292,41,39,93,29.96
1443,30-01-2018 00:50,1309.812638,16.92796292,39,37,93,29.96
1444,30-01-2018 01:20,1309.812638,16.92796292,39,37,93,29.96
1445,30-01-2018 01:50,1309.812638,16.92796292,37,36,93,29.96
1446,30-01-2018 02:20,1309.812638,16.92796292,39,36,87,29.96
1447,30-01-2018 02:50,1309.812638,16.92796292,48,43,87,30.05
1448,30-01-2018 03:20,1309.812638,16.92796292,48,43,87,30.05
1449,30-01-2018 03:50,1309.812638,16.92796292,37,34,87,29.93
1450,30-01-2018 04:20,1309.812638,16.92796292,39,36,87,29.93
1451,30-01-2018 04:50,1309.812638,16.92796292,37,36,93,29.93
1452,30-01-2018 05:20,1309.812638,16.92796292,37,36,93,29.93
1453,30-01-2018 05:50,1309.812638,16.92796292,39,36,87,29.93
1454,30-01-2018 05:50,1309.812638,16.92796292,39,36,87,29.9
1455,30-01-2018 06:20,1309.812638,16.92796292,39,36,87,29.93
1456,30-01-2018 06:20,1309.812638,16.92796292,39,36,87,29.9
1457,30-01-2018 06:50,1309.812638,16.92796292,39,36,87,29.9
1458,30-01-2018 07:20,1309.812638,16.92796292,39,36,87,29.9
1459,30-01-2018 07:50,1309.812638,16.92796292,39,36,87,29.9
1460,30-01-2018 08:20,1309.812638,16.92796292,39,37,93,29.9
1461,30-01-2018 08:50,1309.812638,16.92796292,43,37,81,29.9
1462,30-01-2018 09:20,1309.812638,16.92796292,45,37,76,29.9
1463,30-01-2018 09:50,1309.812638,16.92796292,46,36,66,29.9
1464,30-01-2018 10:20,1309.812638,16.92796292,48,37,66,29.9
1465,30-01-2018 10:50,1309.812638,16.92796292,50,37,62,29.9
1466,30-01-2018 11:20,1309.812638,16.92796292,52,36,54,29.9
1467,30-01-2018 11:50,1309.812638,16.92796292,54,36,51,29.9
1468,30-01-2018 12:20,1309.812638,16.92796292,54,36,51,29.87
1469,30-01-2018 12:50,1309.812638,16.92796292,55,36,47,29.87
1470,30-01-2018 13:20,1309.812638,16.92796292,55,34,44,29.84
1471,30-01-2018 13:50,1309.812638,16.92796292,55,36,47,29.84
1472,30-01-2018 14:20,1309.812638,16.92796292,55,36,47,29.84
1473,30-01-2018 14:50,436.6042127,21.16139569,55,37,51,29.84
1474,30-01-2018 15:20,0,21.83505364,54,36,51,29.84
1475,30-01-2018 15:50,0,23.94064916,55,36,47,29.84
1476,30-01-2018 16:20,0,27.85328031,55,36,47,29.81
1477,30-01-2018 16:50,0,20.82982626,55,36,47,29.84
1478,30-01-2018 17:20,0,30.4169634,52,36,54,29.84
1479,30-01-2018 17:50,0,28.55008835,50,36,58,29.84
1480,30-01-2018 18:20,0,25.44180765,48,39,71,29.84
1481,30-01-2018 18:50,0,25.11892728,48,41,76,29.84
1482,30-01-2018 19:20,0,25.19554235,48,41,76,29.84
1483,30-01-2018 19:50,0,22.11908781,46,41,81,29.87
1484,30-01-2018 20:20,0,21.18641224,46,41,81,29.84
1485,30-01-2018 20:50,0,19.10443746,48,41,76,29.87
1486,30-01-2018 21:20,530.6140747,14.55134936,48,39,71,29.87
1487,30-01-2018 21:50,1103.01298,16.2336936,46,39,76,29.87
1488,30-01-2018 22:20,1254.758341,16.95149983,46,39,76,29.87
1489,30-01-2018 22:50,1683.134359,18.92451853,48,39,71,29.87
1490,30-01-2018 23:20,1262.977437,16.90998024,46,41,81,29.9
1491,30-01-2018 23:50,922.9234212,15.2484717,48,41,76,29.9
1492,31-01-2018 00:20,950.0994059,15.30933012,48,43,82,29.9
1493,31-01-2018 00:50,325.4926046,11.48658075,48,43,82,29.9
1494,31-01-2018 01:20,293.719696,11.29268151,46,43,87,29.9
1495,31-01-2018 01:50,136.4465001,9.539186681,46,43,87,29.9
1496,31-01-2018 02:20,50.46276093,7.240801777,45,41,87,29.93
1497,31-01-2018 02:50,0,4.375876704,48,43,87,30.05
1498,31-01-2018 03:20,0,2.557080254,48,43,87,30.05
1499,31-01-2018 03:50,0,3.555865972,43,41,93,29.93
1500,31-01-2018 04:20,0,1.387292117,41,39,93,29.93
1501,31-01-2018 04:50,0,1.872426229,41,39,93,29.93
1502,31-01-2018 05:20,0,4.085144647,43,41,93,29.9
1503,31-01-2018 05:50,0,5.246448977,41,39,93,29.9
1504,31-01-2018 05:50,0,5.246448977,39,37,93,29.9
1505,31-01-2018 06:20,0,6.579471433,41,39,93,29.9
1506,31-01-2018 06:20,0,6.579471433,39,37,93,29.9
1507,31-01-2018 06:50,0,6.836849864,41,37,87,29.9
1508,31-01-2018 07:20,0,4.527103563,39,37,93,29.93
1509,31-01-2018 07:50,0,5.582312054,39,37,93,29.93
1510,31-01-2018 08:20,0,6.345516415,39,37,93,29.93
1511,31-01-2018 08:50,0,5.934947143,41,39,93,29.93
1512,31-01-2018 09:20,0,6.550413587,43,41,93,29.96
1513,31-01-2018 09:50,0,5.875814218,46,43,87,29.96
1514,31-01-2018 10:20,0,6.371405224,46,43,87,29.96
1515,31-01-2018 10:50,0,5.420073661,48,43,82,29.96
1516,31-01-2018 11:20,0,4.607758676,50,41,71,29.96
1517,31-01-2018 11:50,0,4.923791371,50,41,71,29.96
1518,31-01-2018 12:20,0,5.550072552,52,41,67,29.96
1519,31-01-2018 12:50,0,6.246944945,54,41,62,29.93
1520,31-01-2018 13:20,0,5.90930882,54,43,67,29.93
1521,31-01-2018 13:50,0,6.903672492,54,43,67,29.93
1522,31-01-2018 14:20,29.03971291,8.546739791,55,43,63,29.9
1523,31-01-2018 14:50,4.22366794,6.721843003,54,43,67,29.9
1524,31-01-2018 15:20,0,6.250101359,54,45,72,29.9
1525,31-01-2018 15:50,0,6.445955242,52,43,71,29.9
1526,31-01-2018 16:20,0,6.316604878,52,43,71,29.9
1527,31-01-2018 16:50,0,7.229770598,52,43,71,29.9
1528,31-01-2018 17:20,22.30404758,7.306442728,50,43,76,29.9
1529,31-01-2018 17:50,10.35495313,7.748818262,50,34,54,29.9
1530,31-01-2018 18:20,339.0581309,11.8995619,48,32,54,29.87
1531,31-01-2018 18:50,386.6992594,12.54876615,46,32,57,29.87
1532,31-01-2018 19:20,249.8790334,10.96210523,46,32,57,29.87
1533,31-01-2018 19:50,161.0139364,9.802873318,45,30,57,29.87
1534,31-01-2018 20:20,101.6815821,9.12252627,45,30,57,29.87
1535,31-01-2018 20:50,86.22360229,9.08754315,45,30,57,29.87
1536,31-01-2018 21:20,272.4906413,11.24566046,43,30,61,29.87
1537,31-01-2018 21:50,799.0178426,15.05477477,45,30,57,29.87
1538,31-01-2018 22:20,903.1051229,15.56329845,43,30,61,29.87
1539,31-01-2018 22:50,758.7287598,14.77664846,43,28,57,29.87
1540,31-01-2018 23:20,1036.66333,16.20547237,43,30,61,29.87
1541,31-01-2018 23:50,894.8650716,15.40790941,41,30,65,29.87
